"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50001538","4479861","Red","3/24/2023","2023","3","24","750ml","Drank from my cellar","USD","43.03","43.03","0","USD","burgers with Sam and Iris and Theo","OrderId:100000698","","Off-site Storage","87-A","2021","Patricia Green Cellars Pinot Noir Wind Ridge Vineyard","USA, Oregon, Willamette Valley, Ribbon Ridge","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Wind Ridge Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge"
"50001539","3555777","Red","3/11/2024","2024","3","11","750ml","Drank from my cellar","USD","66.70","66.70","0","USD","ramen with Sam","OrderId:100000702","","Kitchen","75-C","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50001540","3555777","Red","10/3/2025","2025","10","3","750ml","Drank from my cellar","USD","66.70","66.70","0","USD","book club Friday — October 2025","OrderId:100000702","","Kitchen","06-B","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50001541","2857077","Red","4/12/2026","2026","4","12","750ml","Drank from my cellar","USD","1521.22","1521.22","0","USD","homemade pizza with Sam","OrderId:100000703","","Kitchen","10-E","2017","Jacques-Frédéric Mugnier Musigny","France, Burgundy, Côte de Nuits, Musigny Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Musigny Grand Cru"
"50001542","2860599","Red","5/8/2025","2025","5","8","750ml","Drank from my cellar","USD","242.29","242.29","0","USD","","OrderId:500000094","","Home Cellar","73-B","2016","Rene Rostaing Côte-Rôtie Côte Blonde","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Dry","Syrah","Syrah","Unknown","Côte Blonde","France","Rhône","Northern Rhône","Côte-Rôtie"
"50001543","4249456","Red","2/10/2025","2025","2","10","750ml","Drank from my cellar","USD","104.82","104.82","0","USD","Tuesday risotto with Sam and Iris and Theo","OrderId:500000093","","Home Cellar","72-A","2018","The Eyrie Vineyards Pinot Noir","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills"
"50001544","4249456","Red","6/15/2023","2023","6","15","750ml","Drank from my cellar","USD","104.82","104.82","0","USD","","OrderId:500000093","","Off-site Storage","76-D","2018","The Eyrie Vineyards Pinot Noir","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills"
"50001545","1769492","Red","4/24/2024","2024","4","24","750ml","Drank from my cellar","USD","761.21","761.21","0","USD","Anniversary dinner with Sam and Mira","OrderId:100000709","","Home Cellar","","2012","Château Rayas Châteauneuf-du-Pape Reserve","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Red","Dry","Grenache","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape"
"50001546","5090825","Red","12/2/2022","2022","12","2","750ml","Drank from my cellar","USD","99.15","99.15","0","USD","book club Friday — December 2022","OrderId:100000710","","Home Cellar","33-D","2022","00 Wines Pinot Noir Shea Vineyard","USA, Oregon, Willamette Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Shea Vineyard","USA","Oregon","Willamette Valley","Willamette Valley"
"50001547","1691753","Red","4/7/2023","2023","4","7","750ml","Drank from my cellar","USD","370.60","370.60","0","USD","book club Friday — April 2023","OrderId:500000093","","Home Cellar","19-D","2009","Marcassin Pinot Noir Marcassin Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Marcassin Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001548","4954805","Red","11/4/2022","2022","11","4","750ml","Drank from my cellar","USD","33.11","33.11","0","USD","book club Friday — November 2022","OrderId:500000095","","Kitchen","54-B","2023","Acquiesce Christina's Outlier","USA, California, Central Valley, Lodi","Red","Dry","Grenache","Grenache","Christina's Outlier","Unknown","USA","California","Central Valley","Lodi"
"50001549","5071556","White - Sparkling","10/25/2025","2025","10","25","750ml","Drank from my cellar","USD","253.22","253.22","0","USD","lamb chops with Sam and Mira","OrderId:500000097","","Off-site Storage","08-B","1001","Bérêche et Fils Champagne Grand Cru Aÿ","France, Champagne, Champagne Grand Cru","White","Sparkling","Champagne Blend","Champagne Blend","Unknown","Aÿ","France","Champagne","Unknown","Champagne Grand Cru"
"50001550","2148125","Red","7/1/2025","2025","7","1","750ml","Drank from my cellar","USD","51.00","51.00","0","USD","salad and leftovers with Sam and Iris and Theo","OrderId:500000097","","Kitchen","35-C","2013","Williams Selyem Pinot Noir Burt Williams' Morning Dew Ranch","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Burt Williams' Morning Dew Ranch","USA","California","North Coast","Anderson Valley"
"50001551","2960358","Red","11/4/2025","2025","11","4","750ml","Drank from my cellar","USD","79.23","79.23","0","USD","tacos with Sam and Iris and Theo","OrderId:500000096","","Home Cellar","","2017","Joseph Drouhin Chambolle-Musigny","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"50001552","2960358","Red","12/17/2025","2025","12","17","750ml","Drank from my cellar","USD","79.23","79.23","0","USD","Tuesday risotto with Sam","OrderId:500000096","","Kitchen","70-B","2017","Joseph Drouhin Chambolle-Musigny","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"50001553","2960358","Red","10/4/2024","2024","10","4","750ml","Drank from my cellar","USD","79.23","79.23","0","USD","book club Friday — October 2024","OrderId:500000096","","Home Cellar","08-E","2017","Joseph Drouhin Chambolle-Musigny","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"50001554","3426216","Red","10/2/2025","2025","10","2","750ml","Drank from my cellar","USD","169.46","169.46","0","USD","roast chicken with Sam and Iris and Theo","OrderId:100000725","","Home Cellar","25-D","2016","Cameron Julia Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Julia","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50001555","4857601","Red","12/21/2025","2025","12","21","750ml","Drank from my cellar","USD","119.85","119.85","0","USD","lamb chops with Sam and book club","OrderId:100000727","","Off-site Storage","59-E","2022","Joseph Drouhin Chambolle-Musigny 1er Cru","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50001556","4819891","White","6/24/2025","2025","6","24","750ml","Drank from my cellar","USD","97.33","97.33","0","USD","","OrderId:500000097","","Home Cellar","59-B","2021","Cameron Chardonnay Blanc Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","White","Dry","Chardonnay","Chardonnay","Blanc","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50001557","4819891","White","4/24/2026","2026","4","24","750ml","Drank from my cellar","USD","97.33","97.33","0","USD","weeknight pasta with Sam and Iris and Theo","OrderId:500000097","","Kitchen","94-E","2021","Cameron Chardonnay Blanc Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","White","Dry","Chardonnay","Chardonnay","Blanc","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50001558","4819891","White","9/5/2025","2025","9","5","750ml","Drank from my cellar","USD","97.33","97.33","0","USD","book club Friday — September 2025","OrderId:500000097","","Kitchen","73-E","2021","Cameron Chardonnay Blanc Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","White","Dry","Chardonnay","Chardonnay","Blanc","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50001559","4819891","White","9/4/2023","2023","9","4","750ml","Drank from my cellar","USD","97.33","97.33","0","USD","","OrderId:500000097","","Kitchen","25-B","2021","Cameron Chardonnay Blanc Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","White","Dry","Chardonnay","Chardonnay","Blanc","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50001560","2550711","White - Sparkling","12/22/2024","2024","12","22","750ml","Drank from my cellar","USD","227.82","227.82","0","USD","Sunday braise with Sam","OrderId:500000098","","Off-site Storage","48-A","1001","Krug Champagne Brut Grande Cuvée Edition 164eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 164eme","Unknown","France","Champagne","Unknown","Champagne"
"50001561","1725640","Red","3/10/2023","2023","3","10","750ml","Drank from my cellar","USD","89.06","89.06","0","USD","sheet-pan dinner with Sam and Iris and Theo","OrderId:100000733","","Home Cellar","78-F","2011","Cameron Pinot Noir Arley's Leap","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Arley's Leap","Unknown","USA","Oregon","Willamette Valley","Dundee Hills"
"50001562","5271154","White","3/28/2024","2024","3","28","750ml","Drank from my cellar","USD","17.44","17.44","0","USD","","OrderId:500000098","","Off-site Storage","69-E","2023","Sandlands Chenin Blanc Amador County","USA, California, Sierra Foothills, Amador County","White","Dry","Chenin Blanc","Chenin Blanc","Unknown","Unknown","USA","California","Sierra Foothills","Amador County"
"50001563","5125139","White","5/28/2025","2025","5","28","750ml","Drank from my cellar","USD","17.46","17.46","0","USD","ramen with Sam and Iris and Theo","OrderId:100000736","","Kitchen","40-A","2023","Markus Wine Co. Grüner Veltliner Single Source","USA, California, Central Valley, Lodi Mokelumne River","White","Dry","Grüner Veltliner","Grüner Veltliner","Single Source","Unknown","USA","California","Central Valley","Lodi Mokelumne River"
"50001564","1099437","Red","2/15/2024","2024","2","15","750ml","Drank from my cellar","USD","95.85","95.85","0","USD","","OrderId:500000098","","Off-site Storage","39-C","2009","Domaine Stephane Magnien Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru"
"50001565","4893757","Red","8/2/2024","2024","8","2","750ml","Drank from my cellar","USD","339.82","339.82","0","USD","book club Friday — August 2024","OrderId:500000098","","Off-site Storage","65-C","2022","Domaine Bruno Clair Chambertin-Clos de Bèze","France, Burgundy, Côte de Nuits, Chambertin-Clos de Bèze Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambertin-Clos de Bèze Grand Cru"
"50001566","332049","White - Sparkling","2/3/2023","2023","2","3","750ml","Drank from my cellar","USD","74.01","74.01","0","USD","weeknight pasta with Sam and Iris and Theo","OrderId:100000741","","Kitchen","76-A","1001","Egly-Ouriet Champagne Premier Cru Les Vignes de Vrigny","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Meunier","Pinot Meunier","Les Vignes de Vrigny","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50001567","332049","White - Sparkling","11/10/2022","2022","11","10","750ml","Drank from my cellar","USD","74.01","74.01","0","USD","burgers with Sam","OrderId:100000741","","Home Cellar","67-A","1001","Egly-Ouriet Champagne Premier Cru Les Vignes de Vrigny","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Meunier","Pinot Meunier","Les Vignes de Vrigny","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50001568","3035088","Red","2/11/2026","2026","2","11","750ml","Drank from my cellar","USD","133.37","133.37","0","USD","Tuesday risotto with Sam and Iris and Theo","OrderId:100000742","","Kitchen","52-E","2017","Domaine François Lamarche Echezeaux","France, Burgundy, Côte de Nuits, Echezeaux Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Echezeaux Grand Cru"
"50001569","1842651","Rosé - Sparkling","12/22/2024","2024","12","22","750ml","Drank from my cellar","USD","94.40","94.40","0","USD","paella with Sam and Iris and Theo and book club","OrderId:100000746","","Home Cellar","18-D","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","France, Champagne, Champagne Premier Cru","Red","Dry","Champagne Blend","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50001570","1842651","Rosé - Sparkling","10/17/2022","2022","10","17","750ml","Drank from my cellar","USD","94.40","94.40","0","USD","tacos with Sam and Iris and Theo","OrderId:100000746","","Kitchen","65-A","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","France, Champagne, Champagne Premier Cru","Red","Dry","Champagne Blend","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50001571","1842651","Rosé - Sparkling","12/24/2022","2022","12","24","750ml","Drank from my cellar","USD","94.40","94.40","0","USD","Christmas Eve — Sunday braise with Sam and Iris and Theo and the Nguyen family and book club","OrderId:100000746","lightly scuffed label","Kitchen","95-F","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","France, Champagne, Champagne Premier Cru","Red","Dry","Champagne Blend","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50001572","1842651","Rosé - Sparkling","10/26/2022","2022","10","26","750ml","Drank from my cellar","USD","94.40","94.40","0","USD","burgers with Sam","OrderId:100000746","","Off-site Storage","88-F","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","France, Champagne, Champagne Premier Cru","Red","Dry","Champagne Blend","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50001573","3841238","Red","5/14/2023","2023","5","14","750ml","Drank from my cellar","USD","45.47","45.47","0","USD","Sunday braise with Sam and Mira","OrderId:100000747","","Home Cellar","15-C","2019","Patricia Green Cellars Pinot Noir Coury Clone Freedom Hill Vineyard","USA, Oregon, Willamette Valley","Red","Dry","Pinot Noir","Pinot Noir","Coury Clone","Freedom Hill Vineyard","USA","Oregon","Willamette Valley","Willamette Valley"
"50001574","3841238","Red","3/18/2023","2023","3","18","750ml","Flawed","USD","45.47","45.47","0","USD","Premature oxidation. Sherry character throughout.","OrderId:100000747","","Off-site Storage","64-D","2019","Patricia Green Cellars Pinot Noir Coury Clone Freedom Hill Vineyard","USA, Oregon, Willamette Valley","Red","Dry","Pinot Noir","Pinot Noir","Coury Clone","Freedom Hill Vineyard","USA","Oregon","Willamette Valley","Willamette Valley"
"50001575","3841238","Red","6/3/2024","2024","6","3","750ml","Drank from my cellar","USD","45.47","45.47","0","USD","salad and leftovers with Sam and Iris and Theo","OrderId:100000747","","Home Cellar","","2019","Patricia Green Cellars Pinot Noir Coury Clone Freedom Hill Vineyard","USA, Oregon, Willamette Valley","Red","Dry","Pinot Noir","Pinot Noir","Coury Clone","Freedom Hill Vineyard","USA","Oregon","Willamette Valley","Willamette Valley"
"50001576","4893791","Red","5/3/2024","2024","5","3","1.5L","Drank from my cellar","USD","763.95","763.95","0","USD","book club Friday — May 2024","OrderId:100000748","","Home Cellar","52-B","2022","Cecile Tremblay Vosne-Romanée 1er Cru","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru"
"50001577","4954135","White","1/2/2024","2024","1","2","750ml","Drank from my cellar","USD","91.22","91.22","0","USD","salad and leftovers with Sam and Iris and Theo","OrderId:500000101","","Home Cellar","56-F","2023","Ridge Chardonnay Estate","USA, California, Santa Cruz Mountains","White","Dry","Chardonnay","Chardonnay","Estate","Unknown","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
