"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000607","3558306","Rosé - Sparkling","9/14/2025","2025","9","14","1.5L","Drank from my cellar","USD","223.21","223.21","0","USD","paella with Alex and Robin","OrderId:100000245","","Apartment Cellar","78-A","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000608","1078221","White - Sparkling","10/9/2025","2025","10","9","750ml","Drank from my cellar","USD","54.61","54.61","0","USD","weeknight pasta with Alex","OrderId:100000246","","Apartment Cellar","29-A","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne"
"50000609","1078221","White - Sparkling","12/4/2024","2024","12","4","750ml","Drank from my cellar","USD","54.61","54.61","0","USD","","OrderId:100000246","","Closet Cooler","45-F","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne"
"50000610","2879253","White - Sparkling","3/22/2025","2025","3","22","375ml","Drank from my cellar","USD","124.78","124.78","0","USD","Krug édition night — March 2025","OrderId:100000249","","Closet Cooler","36-B","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"50000611","2879253","White - Sparkling","6/23/2025","2025","6","23","375ml","Drank from my cellar","USD","124.78","124.78","0","USD","","OrderId:100000249","","Apartment Cellar","58-B","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"50000612","4897441","Red","3/25/2026","2026","3","25","750ml","Drank from my cellar","USD","34.76","34.76","0","USD","","OrderId:100000253","","Closet Cooler","66-A","2021","Shiba Wichern Pinot Noir Nuestro Sueño","USA, Oregon, Willamette Valley, Eola - Amity Hills","Red","Dry","Pinot Noir","Pinot Noir","Nuestro Sueño","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills"
"50000613","4897441","Red","3/22/2025","2025","3","22","750ml","Drank from my cellar","USD","34.76","34.76","0","USD","","OrderId:100000253","","Apartment Cellar","98-D","2021","Shiba Wichern Pinot Noir Nuestro Sueño","USA, Oregon, Willamette Valley, Eola - Amity Hills","Red","Dry","Pinot Noir","Pinot Noir","Nuestro Sueño","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills"
"50000614","4635721","White - Sparkling","1/25/2025","2025","1","25","750ml","Drank from my cellar","USD","71.31","71.31","0","USD","Champagne Saturday — January 2025","OrderId:100000254","","Apartment Cellar","78-E","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne"
"50000615","4635721","White - Sparkling","6/27/2025","2025","6","27","750ml","Drank from my cellar","USD","71.31","71.31","0","USD","ramen with Alex and Casey","OrderId:100000254","","Apartment Cellar","","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne"
"50000616","5509529","White - Sparkling","7/24/2025","2025","7","24","375ml","Drank from my cellar","USD","0.00","0.00","0","USD","","OrderId:100000255","","Apartment Cellar","16-C","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne"
"50000617","4847731","White - Sparkling","5/16/2025","2025","5","16","750ml","Drank from my cellar","USD","197.42","197.42","0","USD","","OrderId:100000257","","Closet Cooler","88-A","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"50000618","4847731","White - Sparkling","4/5/2025","2025","4","5","750ml","Drank from my cellar","USD","197.42","197.42","0","USD","blind Champagne flight — April 2025","OrderId:100000257","","Apartment Cellar","64-B","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"50000619","783938","White - Sparkling","10/18/2025","2025","10","18","750ml","Drank from my cellar","USD","106.61","106.61","0","USD","Saturday bubbles — October 2025","OrderId:100000259","","Apartment Cellar","36-D","1001","Laurent-Perrier Champagne Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000620","783938","White - Sparkling","4/16/2025","2025","4","16","750ml","Drank from my cellar","USD","106.61","106.61","0","USD","ramen with Alex","OrderId:100000259","","Apartment Cellar","","1001","Laurent-Perrier Champagne Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000621","2523953","White - Sparkling","3/21/2026","2026","3","21","750ml","Drank from my cellar","USD","292.19","292.19","0","USD","blind Champagne flight — March 2026","OrderId:100000260","","Closet Cooler","53-D","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne"
"50000622","5050215","White - Sparkling","11/18/2025","2025","11","18","375ml","Drank from my cellar","USD","0.00","0.00","0","USD","","OrderId:100000263","","Apartment Cellar","52-F","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"50000623","3555777","Red","1/11/2026","2026","1","11","750ml","Drank from my cellar","USD","73.18","73.18","0","USD","","OrderId:500000013","","Apartment Cellar","38-A","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000624","4969609","White - Sparkling","9/16/2025","2025","9","16","750ml","Drank from my cellar","USD","214.40","214.40","0","USD","","OrderId:100000266","","Closet Cooler","17-C","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"50000625","4969609","White - Sparkling","3/15/2025","2025","3","15","750ml","Sold","USD","214.40","214.40","182.24","USD","WineBid consignment, March 2025","OrderId:100000266","","Closet Cooler","32-E","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"50000626","638984","White - Sparkling","12/26/2025","2025","12","26","750ml","Drank from my cellar","USD","68.75","68.75","0","USD","roast chicken with Alex","OrderId:100000267","","Apartment Cellar","58-F","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000627","638984","White - Sparkling","9/7/2025","2025","9","7","750ml","Drank from my cellar","USD","68.75","68.75","0","USD","Saturday roast with alone","OrderId:100000267","","Apartment Cellar","","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000628","638984","White - Sparkling","6/28/2025","2025","6","28","750ml","Drank from my cellar","USD","68.75","68.75","0","USD","","OrderId:100000267","","Closet Cooler","22-E","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000629","638984","White - Sparkling","1/26/2026","2026","1","26","750ml","Drank from my cellar","USD","68.75","68.75","0","USD","","OrderId:100000267","","Closet Cooler","29-F","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000630","4152462","Red","9/3/2025","2025","9","3","1.5L","Drank from my cellar","USD","193.63","193.63","0","USD","","OrderId:100000268","lightly scuffed label","Closet Cooler","73-A","2020","Domaine Michel Lafarge Volnay Vendanges Sélectionnées","France, Burgundy, Côte de Beaune, Volnay","Red","Dry","Pinot Noir","Pinot Noir","Vendanges Sélectionnées","Unknown","France","Burgundy","Côte de Beaune","Volnay"
"50000631","4915807","White - Sparkling","4/7/2026","2026","4","7","750ml","Drank from my cellar","USD","73.51","73.51","0","USD","","OrderId:100000270","","Closet Cooler","","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000632","4915807","White - Sparkling","4/18/2026","2026","4","18","750ml","Drank from my cellar","USD","73.51","73.51","0","USD","Champagne Saturday — April 2026","OrderId:100000270","","Closet Cooler","51-C","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000633","4915807","White - Sparkling","3/28/2025","2025","3","28","750ml","Drank from my cellar","USD","73.51","73.51","0","USD","","OrderId:100000270","","Closet Cooler","26-D","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000634","3426216","Red","1/25/2026","2026","1","25","750ml","Drank from my cellar","USD","188.66","188.66","0","USD","","OrderId:100000271","","Apartment Cellar","96-A","2016","Cameron Julia Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Julia","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50000635","5049666","White - Sparkling","7/12/2025","2025","7","12","750ml","Drank from my cellar","USD","278.95","278.95","0","USD","","OrderId:500000014","","Closet Cooler","14-C","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000636","5509529","White - Sparkling","12/28/2024","2024","12","28","750ml","Drank from my cellar","USD","188.19","188.19","0","USD","Champagne Saturday — December 2024","OrderId:500000013","","Closet Cooler","81-E","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne"
"50000637","5509529","White - Sparkling","5/6/2025","2025","5","6","750ml","Drank from my cellar","USD","188.19","188.19","0","USD","salad and leftovers with Casey","OrderId:500000013","","Closet Cooler","45-D","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne"
"50000638","5509529","White - Sparkling","2/8/2025","2025","2","8","750ml","Drank from my cellar","USD","188.19","188.19","0","USD","Champagne Saturday — February 2025","OrderId:500000013","","Apartment Cellar","43-B","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne"
"50000639","5139431","White - Sparkling","2/16/2026","2026","2","16","1.5L","Gave away","USD","130.05","130.05","0","USD","Gift to Robin","OrderId:100000281","","Closet Cooler","70-D","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne"
"50000640","5139431","White - Sparkling","11/29/2025","2025","11","29","1.5L","Drank from my cellar","USD","130.05","130.05","0","USD","Saturday bubbles — November 2025","OrderId:100000281","","Closet Cooler","99-B","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne"
"50000641","5139431","White - Sparkling","11/28/2024","2024","11","28","1.5L","Drank from my cellar","USD","130.05","130.05","0","USD","blind Champagne flight — April 2025","OrderId:100000281","","Closet Cooler","","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne"
"50000642","205691","White - Sparkling","2/12/2025","2025","2","12","750ml","Drank from my cellar","USD","59.40","59.40","0","USD","","OrderId:100000282","","Apartment Cellar","26-D","1001","Bollinger Champagne Special Cuvée Brut","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000643","5509529","White - Sparkling","4/19/2025","2025","4","19","750ml","Drank from my cellar","USD","165.67","165.67","0","USD","Champagne Saturday — April 2025","OrderId:500000015","","Apartment Cellar","28-E","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne"
"50000644","5251139","White - Sparkling","8/10/2025","2025","8","10","375ml","Drank from my cellar","USD","85.78","85.78","0","USD","","OrderId:500000015","","Closet Cooler","08-C","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne"
"50000645","4672768","White - Sparkling","6/23/2025","2025","6","23","750ml","Drank from my cellar","USD","86.10","86.10","0","USD","","OrderId:500000015","","Closet Cooler","28-E","1001","Billecart-Salmon Champagne Extra Brut Pinot Noir Rendez-Vous Cinq","France, Champagne","Red","Dry","Pinot Noir","Pinot Noir","Extra Brut Pinot Noir Rendez-Vous Cinq","Unknown","France","Champagne","Unknown","Champagne"
