"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200007604","0","0200007604","W442498_750ml","338.90","750ml","442498","Red","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Bruno Giacosa","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo","","Wally's","6/2/2024","OrderId:100002725","Kitchen Cooler","85-A"
"200007605","0","0200007605","W442498_750ml","338.90","750ml","442498","Red","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Bruno Giacosa","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo","","Wally's","6/2/2024","OrderId:100002725","Cellar Room","38-F"
"200007607","0","0200007607","W2262886_1.5L","309.86","1.5L","2262886","Red","2014","Domaine Denis Bachelet Gevrey-Chambertin 1er Cru Les Corbeaux Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Les Corbeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Premier Cru","6/20/2024","OrderId:100002726","Cellar Room",""
"200007608","0","0200007608","W4140485_750ml","119.96","750ml","4140485","White","2020","Domaine William Fèvre Chablis Grand Cru Les Clos","Domaine William Fèvre","Chardonnay","Unknown","Les Clos","France","Burgundy","Chablis","Chablis Grand Cru","top-shoulder fill","Spectrum Wine Auctions","6/13/2024","OrderId:100002727","Cellar Room","93-F"
"200007609","0","0200007609","W2008_750ml","108.00","750ml","2008","Red","2000","Château Lafite Rothschild","Château Lafite Rothschild","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","","Hart Davis Hart","6/6/2024","OrderId:100002728","Cellar Room","89-F"
"200007610","0","0200007610","W2008_750ml","108.00","750ml","2008","Red","2000","Château Lafite Rothschild","Château Lafite Rothschild","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","","Hart Davis Hart","6/6/2024","OrderId:100002728","Kitchen Cooler","24-B"
"200007611","0","0200007611","W205691_750ml","53.97","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Zachys","6/2/2024","OrderId:100002729","Cellar Room",""
"200007612","0","0200007612","W205691_750ml","53.97","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Zachys","6/2/2024","OrderId:100002729","Kitchen Cooler","62-D"
"200007613","0","0200007613","W1274014_750ml","239.42","750ml","1274014","Red","2010","Louis Jadot Chambolle-Musigny 1er Cru Les Amoureuses","Louis Jadot","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","WineBid","6/19/2024","OrderId:100002730","Cellar Room",""
"200007614","0","0200007614","W5270116_750ml","192.97","750ml","5270116","Red","2023","Hubert Lignier Morey-Saint-Denis 1er Cru La Riotte","Hubert Lignier","Pinot Noir","Unknown","La Riotte","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","bin-soiled label","Spectrum Wine Auctions","6/8/2024","OrderId:100002731","Cellar Room","39-B"
"200007615","0","0200007615","W5270116_750ml","192.97","750ml","5270116","Red","2023","Hubert Lignier Morey-Saint-Denis 1er Cru La Riotte","Hubert Lignier","Pinot Noir","Unknown","La Riotte","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Spectrum Wine Auctions","6/8/2024","OrderId:100002731","Cellar Room","63-A"
"200007616","0","0200007616","W5270116_750ml","192.97","750ml","5270116","Red","2023","Hubert Lignier Morey-Saint-Denis 1er Cru La Riotte","Hubert Lignier","Pinot Noir","Unknown","La Riotte","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Spectrum Wine Auctions","6/8/2024","OrderId:100002731","Off-site Storage","63-E"
"200007617","0","0200007617","W368938_750ml","1089.22","750ml","368938","Red","2006","Château Rayas Châteauneuf-du-Pape Reserve","Château Rayas","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","","WineBid","6/21/2024","OrderId:100002732","Cellar Room","41-F"
"200007618","0","0200007618","W368938_750ml","1089.22","750ml","368938","Red","2006","Château Rayas Châteauneuf-du-Pape Reserve","Château Rayas","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","","WineBid","6/21/2024","OrderId:100002732","Cellar Room","38-D"
"200007619","0","0200007619","W368938_750ml","1089.22","750ml","368938","Red","2006","Château Rayas Châteauneuf-du-Pape Reserve","Château Rayas","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","","WineBid","6/21/2024","OrderId:100002732","Off-site Storage","60-B"
"200007621","0","0200007621","W368938_750ml","1089.22","750ml","368938","Red","2006","Château Rayas Châteauneuf-du-Pape Reserve","Château Rayas","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","","WineBid","6/21/2024","OrderId:100002732","Off-site Storage","23-B"
"200007622","0","0200007622","W3576716_1.5L","94.61","1.5L","3576716","Red","2016","Bruna Grimaldi Barolo Badarina","Bruna Grimaldi","Nebbiolo","Badarina","Unknown","Italy","Piedmont","Langhe","Barolo","","Liner & Elsen","6/23/2024","OrderId:100002733","Kitchen Cooler","45-C"
"200007623","0","0200007623","W3576716_1.5L","94.61","1.5L","3576716","Red","2016","Bruna Grimaldi Barolo Badarina","Bruna Grimaldi","Nebbiolo","Badarina","Unknown","Italy","Piedmont","Langhe","Barolo","","Liner & Elsen","6/23/2024","OrderId:100002733","Cellar Room","19-C"
"200007624","0","0200007624","W3576716_1.5L","94.61","1.5L","3576716","Red","2016","Bruna Grimaldi Barolo Badarina","Bruna Grimaldi","Nebbiolo","Badarina","Unknown","Italy","Piedmont","Langhe","Barolo","","Liner & Elsen","6/23/2024","OrderId:100002733","Off-site Storage","93-A"
"200007625","0","0200007625","W3834586_750ml","458.08","750ml","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","Domaine des Lambrays","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","","Spectrum Wine Auctions","6/3/2024","OrderId:100002734","Cellar Room","21-C"
"200007626","0","0200007626","W3834586_750ml","458.08","750ml","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","Domaine des Lambrays","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","","Spectrum Wine Auctions","6/3/2024","OrderId:100002734","Off-site Storage","56-F"
"200007627","0","0200007627","W3834586_750ml","458.08","750ml","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","Domaine des Lambrays","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","","Spectrum Wine Auctions","6/3/2024","OrderId:100002734","Cellar Room","60-A"
"200007628","0","0200007628","W1312854_1.5L","193.10","1.5L","1312854","Red","2008","Bruno Giacosa Barolo Falletto","Bruno Giacosa","Nebbiolo","Unknown","Falletto","Italy","Piedmont","Langhe","Barolo","","Zachys","6/3/2024","OrderId:100002735","Cellar Room","66-D"
"200007629","0","0200007629","W4215292_750ml","610.21","750ml","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","top-shoulder fill","Spectrum Wine Auctions","6/22/2024","OrderId:100002736","Cellar Room","03-B"
"200007630","0","0200007630","W4773754_750ml","267.30","750ml","4773754","Red","2022","Cecile Tremblay Vosne-Romanée Vieilles Vignes","Cecile Tremblay","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","Hart Davis Hart","6/17/2024","OrderId:100002737","Cellar Room","82-B"
"200007631","0","0200007631","W4630743_750ml","57.58","750ml","4630743","Red","2021","Giacomo Conterno Barbera d'Alba Vigna Francia","Giacomo Conterno","Barbera","Unknown","Vigna Francia","Italy","Piedmont","Alba","Barbera d'Alba","","Hart Davis Hart","7/27/2024","OrderId:100002738","Cellar Room","99-A"
"200007632","0","0200007632","W4630743_750ml","57.58","750ml","4630743","Red","2021","Giacomo Conterno Barbera d'Alba Vigna Francia","Giacomo Conterno","Barbera","Unknown","Vigna Francia","Italy","Piedmont","Alba","Barbera d'Alba","","Hart Davis Hart","7/27/2024","OrderId:100002738","Cellar Room","10-F"
"200007633","0","0200007633","W2892930_750ml","258.58","750ml","2892930","Red","2016","Domaine Bruno Clair Bonnes Mares","Domaine Bruno Clair","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Bonnes Mares Grand Cru","","Acker Merrall","7/26/2024","OrderId:100002739","Off-site Storage","67-D"
"200007634","0","0200007634","W2892930_750ml","258.58","750ml","2892930","Red","2016","Domaine Bruno Clair Bonnes Mares","Domaine Bruno Clair","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Bonnes Mares Grand Cru","","Acker Merrall","7/26/2024","OrderId:100002739","Cellar Room","51-E"
"200007635","0","0200007635","W2892930_750ml","258.58","750ml","2892930","Red","2016","Domaine Bruno Clair Bonnes Mares","Domaine Bruno Clair","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Bonnes Mares Grand Cru","","Acker Merrall","7/26/2024","OrderId:100002739","Cellar Room","41-F"
"200007636","0","0200007636","W1099437_750ml","134.47","750ml","1099437","Red","2009","Domaine Stephane Magnien Clos Saint-Denis","Domaine Stephane Magnien","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","","Hart Davis Hart","7/6/2024","OrderId:100002740","Kitchen Cooler","67-A"
"200007637","0","0200007637","W1099437_750ml","134.47","750ml","1099437","Red","2009","Domaine Stephane Magnien Clos Saint-Denis","Domaine Stephane Magnien","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","signs of past seepage","Hart Davis Hart","7/6/2024","OrderId:100002740","Off-site Storage","37-C"
"200007638","0","0200007638","W1099437_750ml","134.47","750ml","1099437","Red","2009","Domaine Stephane Magnien Clos Saint-Denis","Domaine Stephane Magnien","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","signs of past seepage","Hart Davis Hart","7/6/2024","OrderId:100002740","Off-site Storage","54-D"
"200007639","0","0200007639","W4630743_750ml","54.02","750ml","4630743","Red","2021","Giacomo Conterno Barbera d'Alba Vigna Francia","Giacomo Conterno","Barbera","Unknown","Vigna Francia","Italy","Piedmont","Alba","Barbera d'Alba","","Chambers Street","7/13/2024","OrderId:100002741","Off-site Storage","52-B"
"200007640","0","0200007640","W3866154_750ml","0.00","750ml","3866154","Red","2019","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Clos St. Jacques","Domaine Bruno Clair","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Gift","7/17/2024","OrderId:100002742","Cellar Room","37-F"
"200007641","0","0200007641","W3834586_750ml","451.41","750ml","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","Domaine des Lambrays","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","","Storyteller","7/18/2024","OrderId:100002743","Cellar Room","95-A"
"200007642","0","0200007642","W3834586_750ml","451.41","750ml","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","Domaine des Lambrays","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","","Storyteller","7/18/2024","OrderId:100002743","Off-site Storage","58-F"
"200007644","0","0200007644","W2960358_750ml","105.68","750ml","2960358","Red","2017","Joseph Drouhin Chambolle-Musigny","Joseph Drouhin","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Zachys","7/25/2024","OrderId:100002744","Kitchen Cooler","01-F"
"200007645","0","0200007645","W2960358_750ml","105.68","750ml","2960358","Red","2017","Joseph Drouhin Chambolle-Musigny","Joseph Drouhin","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Zachys","7/25/2024","OrderId:100002744","Cellar Room","24-D"
"200007646","0","0200007646","W2960358_750ml","105.68","750ml","2960358","Red","2017","Joseph Drouhin Chambolle-Musigny","Joseph Drouhin","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Zachys","7/25/2024","OrderId:100002744","Kitchen Cooler","51-B"
"200007647","0","0200007647","W2960358_750ml","105.68","750ml","2960358","Red","2017","Joseph Drouhin Chambolle-Musigny","Joseph Drouhin","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Zachys","7/25/2024","OrderId:100002744","Kitchen Cooler","67-D"
"200007648","0","0200007648","W1508099_750ml","364.46","750ml","1508099","Red","1976","Ridge Cabernet-Merlot Monte Bello","Ridge","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Total Wine","7/8/2024","OrderId:100002745","Kitchen Cooler","01-A"
"200007649","0","0200007649","W1508099_750ml","364.46","750ml","1508099","Red","1976","Ridge Cabernet-Merlot Monte Bello","Ridge","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Total Wine","7/8/2024","OrderId:100002745","Cellar Room","17-A"
"200007650","0","0200007650","W3732233_750ml","72.73","750ml","3732233","Red","2016","Damilano Barolo Cannubi","Damilano","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo","","Mailing List","7/12/2024","OrderId:100002746","Cellar Room",""
"200007651","0","0200007651","W3732233_750ml","72.73","750ml","3732233","Red","2016","Damilano Barolo Cannubi","Damilano","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo","","Mailing List","7/12/2024","OrderId:100002746","Kitchen Cooler","99-C"
"200007653","0","0200007653","W3732233_750ml","72.73","750ml","3732233","Red","2016","Damilano Barolo Cannubi","Damilano","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo","","Mailing List","7/12/2024","OrderId:100002746","Off-site Storage","55-F"
"200007654","0","0200007654","W3457540_750ml","79.54","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Zachys","8/9/2024","OrderId:100002747","Kitchen Cooler","21-B"
"200007655","0","0200007655","W3457540_750ml","79.54","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Zachys","8/9/2024","OrderId:100002747","Kitchen Cooler","40-F"
"200007656","0","0200007656","W4828870_750ml","87.07","750ml","4828870","Red","2020","Nervi-Conterno Gattinara Vigna Valferana","Nervi-Conterno","Nebbiolo","Unknown","Vigna Valferana","Italy","Piedmont","Northern Piedmont","Gattinara","","Acker Merrall","8/4/2024","OrderId:100002748","Cellar Room","04-F"
"200007657","0","0200007657","W4828870_750ml","87.07","750ml","4828870","Red","2020","Nervi-Conterno Gattinara Vigna Valferana","Nervi-Conterno","Nebbiolo","Unknown","Vigna Valferana","Italy","Piedmont","Northern Piedmont","Gattinara","","Acker Merrall","8/4/2024","OrderId:100002748","Cellar Room","14-D"
"200007658","0","0200007658","W4215292_750ml","544.18","750ml","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","lightly scuffed label","Hart Davis Hart","8/1/2024","OrderId:100002749","Off-site Storage","33-F"
"200007659","0","0200007659","W4215292_750ml","544.18","750ml","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","","Hart Davis Hart","8/1/2024","OrderId:100002749","Kitchen Cooler","01-C"
"200007660","0","0200007660","W2658523_750ml","116.12","750ml","2658523","Red","2016","Château Pape Clément","Château Pape Clément","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","","WineBid","8/25/2024","OrderId:100002750","Off-site Storage","82-F"
"200007661","0","0200007661","W2658523_750ml","116.12","750ml","2658523","Red","2016","Château Pape Clément","Château Pape Clément","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","","WineBid","8/25/2024","OrderId:100002750","Cellar Room","44-D"
"200007662","0","0200007662","W2658523_750ml","116.12","750ml","2658523","Red","2016","Château Pape Clément","Château Pape Clément","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","","WineBid","8/25/2024","OrderId:100002750","Cellar Room","67-F"
"200007663","0","0200007663","W2658523_750ml","116.12","750ml","2658523","Red","2016","Château Pape Clément","Château Pape Clément","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","bin-soiled label","WineBid","8/25/2024","OrderId:100002750","Kitchen Cooler","69-E"
