"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50003019","4247989","Red","6/11/2024","2024","6","11","750ml","Drank from my cellar","USD","40.77","40.77","0","USD","","OrderId:100001807","","Off-site Storage","65-A","2019","Nervi-Conterno Gattinara","Italy, Piedmont, Northern Piedmont, Gattinara","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara"
"50003020","4247989","Red","12/28/2024","2024","12","28","750ml","Drank from my cellar","USD","40.77","40.77","0","USD","","OrderId:100001807","","Kitchen Cooler","81-A","2019","Nervi-Conterno Gattinara","Italy, Piedmont, Northern Piedmont, Gattinara","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara"
"50003021","769709","Red","8/23/2025","2025","8","23","750ml","Drank from my cellar","USD","133.49","133.49","0","USD","","OrderId:100001808","","Cellar Room","50-B","2007","Bruno Giacosa Barbaresco Santo Stefano Albesani di Nieve","Italy, Piedmont, Langhe, Barbaresco","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Santo Stefano Albesani di Nieve","Italy","Piedmont","Langhe","Barbaresco"
"50003022","3902905","Red","5/14/2022","2022","5","14","1.5L","Drank from my cellar","USD","43.71","43.71","0","USD","","OrderId:100001810","","Cellar Room","46-D","2019","Domaine Saint-Damien Gigondas Vieilles Vignes","France, Rhône, Southern Rhône, Gigondas","Red","Dry","Red Rhone Blend","Red Rhone Blend","Vieilles Vignes","Unknown","France","Rhône","Southern Rhône","Gigondas"
"50003023","3902905","Red","12/15/2022","2022","12","15","1.5L","Drank from my cellar","USD","43.71","43.71","0","USD","","OrderId:100001810","","Kitchen Cooler","14-F","2019","Domaine Saint-Damien Gigondas Vieilles Vignes","France, Rhône, Southern Rhône, Gigondas","Red","Dry","Red Rhone Blend","Red Rhone Blend","Vieilles Vignes","Unknown","France","Rhône","Southern Rhône","Gigondas"
"50003024","2030020","Red","4/15/2022","2022","4","15","750ml","Drank from my cellar","USD","389.98","389.98","0","USD","Rousseau retrospective — April 2022","OrderId:100001811","","Kitchen Cooler","89-E","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"50003025","2030020","Red","8/26/2025","2025","8","26","750ml","Drank from my cellar","USD","389.98","389.98","0","USD","","OrderId:100001811","","Kitchen Cooler","77-F","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"50003026","2039652","Red","4/16/2021","2021","4","16","750ml","Drank from my cellar","USD","47.80","47.80","0","USD","","OrderId:100001814","","Off-site Storage","71-A","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50003027","2039652","Red","5/6/2023","2023","5","6","750ml","Drank from my cellar","USD","47.80","47.80","0","USD","","OrderId:100001814","","Kitchen Cooler","54-F","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50003028","2030020","Red","11/7/2025","2025","11","7","750ml","Drank from my cellar","USD","396.79","396.79","0","USD","","OrderId:100001815","","Cellar Room","30-E","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"50003029","68140","Red","3/28/2022","2022","3","28","1.5L","Drank from my cellar","USD","83.47","83.47","0","USD","","OrderId:100001816","","Cellar Room","77-E","1996","Domaine Bruno Clair Morey-Saint-Denis En la Rue de Vergy","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Dry","Pinot Noir","Pinot Noir","Unknown","En la Rue de Vergy","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"50003030","68140","Red","8/26/2025","2025","8","26","1.5L","Missing","USD","83.47","83.47","0","USD","Inventory audit — bottle not found.","OrderId:100001816","","Cellar Room","35-E","1996","Domaine Bruno Clair Morey-Saint-Denis En la Rue de Vergy","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Dry","Pinot Noir","Pinot Noir","Unknown","En la Rue de Vergy","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"50003031","68140","Red","3/28/2026","2026","3","28","1.5L","Drank from my cellar","USD","83.47","83.47","0","USD","","OrderId:100001816","","Cellar Room","56-A","1996","Domaine Bruno Clair Morey-Saint-Denis En la Rue de Vergy","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Dry","Pinot Noir","Pinot Noir","Unknown","En la Rue de Vergy","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"50003032","696714","Red","4/13/2025","2025","4","13","750ml","Drank from my cellar","USD","86.17","86.17","0","USD","","OrderId:100001824","","Kitchen Cooler","08-F","2008","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"50003033","2039652","Red","7/8/2022","2022","7","8","750ml","Drank from my cellar","USD","59.66","59.66","0","USD","","OrderId:100001826","signs of past seepage","Cellar Room","07-C","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50003034","2039652","Red","2/22/2022","2022","2","22","750ml","Drank from my cellar","USD","59.66","59.66","0","USD","","OrderId:100001826","","Kitchen Cooler","93-F","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50003035","3216625","Red","1/27/2025","2025","1","27","750ml","Drank from my cellar","USD","98.68","98.68","0","USD","","OrderId:100001827","","Kitchen Cooler","97-D","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru"
"50003036","3216625","Red","1/15/2022","2022","1","15","750ml","Drank from my cellar","USD","98.68","98.68","0","USD","Burgundy GC night — January 2022","OrderId:100001827","bin-soiled label","Cellar Room","62-F","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru"
"50003037","3216625","Red","3/6/2025","2025","3","6","750ml","Drank from my cellar","USD","98.68","98.68","0","USD","","OrderId:100001827","","Off-site Storage","11-A","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru"
"50003038","3216625","Red","5/19/2025","2025","5","19","750ml","Drank from my cellar","USD","98.68","98.68","0","USD","","OrderId:100001827","","Kitchen Cooler","37-B","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru"
"50003039","1492472","White","5/18/2021","2021","5","18","750ml","Flawed","USD","182.53","182.53","0","USD","Heat-damaged. Stewed and flat.","OrderId:100001829","","Cellar Room","10-E","2010","Domaine Ramonet Chassagne-Montrachet 1er Cru Les Vergers","France, Burgundy, Côte de Beaune, Chassagne-Montrachet 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Les Vergers","France","Burgundy","Côte de Beaune","Chassagne-Montrachet 1er Cru"
"50003040","5479669","White - Sparkling","2/23/2023","2023","2","23","750ml","Drank from my cellar","USD","167.03","167.03","0","USD","","OrderId:100001830","","Cellar Room","13-C","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50003041","5479669","White - Sparkling","8/21/2023","2023","8","21","750ml","Drank from my cellar","USD","167.03","167.03","0","USD","","OrderId:100001830","","Cellar Room","38-B","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50003042","3353586","Red","4/24/2022","2022","4","24","1.5L","Drank from my cellar","USD","122.45","122.45","0","USD","homemade pizza with Ellen","OrderId:100001832","","Cellar Room","22-A","2018","Domaine Michel Lafarge Beaune 1er Cru Clos des Aigrots","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Aigrots","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"50003043","3353586","Red","9/22/2025","2025","9","22","1.5L","Drank from my cellar","USD","122.45","122.45","0","USD","","OrderId:100001832","","Kitchen Cooler","17-E","2018","Domaine Michel Lafarge Beaune 1er Cru Clos des Aigrots","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Aigrots","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"50003044","3353586","Red","5/11/2021","2021","5","11","1.5L","Drank from my cellar","USD","122.45","122.45","0","USD","","OrderId:100001832","","Cellar Room","","2018","Domaine Michel Lafarge Beaune 1er Cru Clos des Aigrots","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Aigrots","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"50003045","4243373","Red","12/14/2022","2022","12","14","750ml","Drank from my cellar","USD","75.55","75.55","0","USD","","OrderId:100001836","","Off-site Storage","","2021","Louis Claude Desvignes Morgon Javernières","France, Burgundy, Beaujolais, Morgon","Red","Dry","Gamay","Gamay","Unknown","Javernières","France","Burgundy","Beaujolais","Morgon"
"50003046","4243373","Red","10/28/2022","2022","10","28","750ml","Drank from my cellar","USD","75.55","75.55","0","USD","","OrderId:100001836","","Kitchen Cooler","14-A","2021","Louis Claude Desvignes Morgon Javernières","France, Burgundy, Beaujolais, Morgon","Red","Dry","Gamay","Gamay","Unknown","Javernières","France","Burgundy","Beaujolais","Morgon"
"50003047","3542134","Red","12/12/2021","2021","12","12","750ml","Drank from my cellar","USD","186.47","186.47","0","USD","","OrderId:100001840","","Cellar Room","80-D","2016","Fratelli Alessandria Barolo Monvigliero","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Monvigliero","Italy","Piedmont","Langhe","Barolo"
"50003048","2353259","Red","6/26/2025","2025","6","26","750ml","Drank from my cellar","USD","48.25","48.25","0","USD","","OrderId:100001841","","Off-site Storage","32-B","2015","Château Le Bon Pasteur","France, Bordeaux, Libournais, Pomerol","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"50003049","1366736","Red","2/13/2026","2026","2","13","750ml","Drank from my cellar","USD","113.67","113.67","0","USD","","OrderId:100001842","","Off-site Storage","62-C","2011","Château Magdelaine","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru"
"50003050","1366736","Red","10/19/2022","2022","10","19","750ml","Missing","USD","113.67","113.67","0","USD","Inventory audit — bottle not found.","OrderId:100001842","","Off-site Storage","94-A","2011","Château Magdelaine","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru"
"50003051","1366736","Red","4/15/2026","2026","4","15","750ml","Drank from my cellar","USD","113.67","113.67","0","USD","Right Bank vertical — April 2026","OrderId:100001842","","Off-site Storage","59-F","2011","Château Magdelaine","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru"
"50003052","4730978","Red","4/22/2026","2026","4","22","750ml","Drank from my cellar","USD","137.60","137.60","0","USD","","OrderId:100001843","","Kitchen Cooler","30-B","2020","Giacomo Conterno Nebbiolo d'Alba Vigna Arione","Italy, Piedmont, Alba, Nebbiolo d'Alba","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Vigna Arione","Italy","Piedmont","Alba","Nebbiolo d'Alba"
"50003053","4213074","Red","2/3/2026","2026","2","3","750ml","Drank from my cellar","USD","89.50","89.50","0","USD","","OrderId:100001853","","Cellar Room","63-A","2020","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"50003054","2762858","Red","12/7/2023","2023","12","7","750ml","Missing","USD","76.98","76.98","0","USD","Inventory audit — bottle not found.","OrderId:100001855","","Cellar Room","19-C","2016","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50003055","1508099","Red","7/22/2022","2022","7","22","1.5L","Drank from my cellar","USD","719.11","719.11","0","USD","","OrderId:100001857","","Off-site Storage","83-B","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50003056","5728929","Red","11/15/2021","2021","11","15","750ml","Drank from my cellar","USD","92.97","92.97","0","USD","","OrderId:100001861","","Cellar Room","80-D","2022","Sette Nizza Particella B8","Italy, Piedmont, Asti, Nizza","Red","Dry","Barbera","Barbera","Particella B8","Unknown","Italy","Piedmont","Asti","Nizza"
"50003057","5728929","Red","2/9/2023","2023","2","9","750ml","Drank from my cellar","USD","92.97","92.97","0","USD","","OrderId:100001861","","Cellar Room","03-C","2022","Sette Nizza Particella B8","Italy, Piedmont, Asti, Nizza","Red","Dry","Barbera","Barbera","Particella B8","Unknown","Italy","Piedmont","Asti","Nizza"
"50003058","3152221","Red","3/18/2026","2026","3","18","750ml","Drank from my cellar","USD","9.26","9.26","0","USD","","OrderId:100001865","","Off-site Storage","","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50003059","1436116","Red","12/11/2023","2023","12","11","750ml","Drank from my cellar","USD","87.61","87.61","0","USD","","OrderId:100001866","","Cellar Room","77-B","2009","Vietti Barolo Brunate","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Brunate","Italy","Piedmont","Langhe","Barolo"
"50003060","1436116","Red","11/23/2023","2023","11","23","750ml","Drank from my cellar","USD","87.61","87.61","0","USD","","OrderId:100001866","","Kitchen Cooler","11-F","2009","Vietti Barolo Brunate","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Brunate","Italy","Piedmont","Langhe","Barolo"
"50003061","1436116","Red","2/26/2023","2023","2","26","750ml","Drank from my cellar","USD","87.61","87.61","0","USD","","OrderId:100001866","","Cellar Room","30-A","2009","Vietti Barolo Brunate","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Brunate","Italy","Piedmont","Langhe","Barolo"
"50003062","2205215","Red","12/17/2023","2023","12","17","750ml","Drank from my cellar","USD","237.30","237.30","0","USD","","OrderId:100001869","","Kitchen Cooler","","2014","Domaine Méo-Camuzet Clos Vougeot","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru"
