"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000443","98351","Red","1999","Giacomo Conterno Barolo Riserva Monfortino","Italy, Piedmont, Langhe, Barolo","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva Monfortino","Unknown","Italy","Piedmont","Langhe","Barolo","4/15/2025","False","0","","0","95","the cellar room","Piedmont Riserva tasting — April 2025","90000047","4/15/2025","4/15/2025","Nose of raspberry, smoked meat, tobacco leaf. Palate shows pretty fruit core, iron and minerals. Better than expected. Bottle of the year so far.","","","","","","",""
"10000444","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2023","False","0","","0","88","the cellar room","Bordeaux first-growth flight — October 2023","90000041","10/15/2023","10/15/2023","Nose of smoked meat, raspberry. Palate shows iron and minerals, taut tannins, earthy depth. Solid showing.","","","","","","",""
"10000445","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","7/15/2023","False","0","","0","90","the cellar room","Rousseau retrospective — July 2023","90000040","7/15/2023","7/15/2023","Nose of raspberry, cedar. Palate shows taut tannins, iron and minerals. Good but not memorable.","","","","","","",""
"10000446","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","4/15/2026","False","0","","0","93","the cellar room","Right Bank vertical — April 2026","90000051","4/15/2026","4/15/2026","Nose of forest floor, dark cherry. Palate shows long savory finish, iron and minerals, earthy depth. Outstanding bottle.","","","","","","",""
"10000447","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","1/15/2023","False","0","","0","95","the cellar room","Right Bank vertical — January 2023","90000038","1/15/2023","1/15/2023","Nose of blackberry, rose petal. Palate shows bright acidity, polished texture. Singing right now. One of the best of this wine I've ever had.","","","","","","",""
"10000448","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","10/15/2024","False","0","","0","93","the cellar room","Right Bank vertical — October 2024","90000045","10/15/2024","10/15/2024","Nose of cedar, iron filings, rose petal. Palate shows long savory finish, structured grip, pretty fruit core. Outstanding bottle.","","","","","","",""
"10000449","3530011","Red","2018","Domaine Bruno Clair Bonnes Mares","France, Burgundy, Côte de Nuits, Bonnes Mares Grand Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Bonnes Mares Grand Cru","4/15/2023","False","0","","0","89","the cellar room","Burgundy GC night — April 2023","90000039","4/15/2023","4/15/2023","Nose of iron filings, raspberry, forest floor. Palate shows long savory finish, structured grip. Solid showing.","","","","","","",""
"10000450","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","7/15/2022","False","0","","0","92","the cellar room","Right Bank vertical — July 2022","90000036","7/15/2022","7/15/2022","Nose of rose petal, wet stone, violets. Palate shows long savory finish, taut tannins. Outstanding bottle.","","","","","","",""
"10000451","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","10/26/2024","False","0","","0","92","","","","","","Nose of biscuit, crushed chalk. Palate shows rich autolysis, cutting acidity. Singing right now.","","","","","","",""
"10000452","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","7/15/2023","False","0","","0","90","the cellar room","Rousseau retrospective — July 2023","90000040","7/15/2023","7/15/2023","Nose of violets, rose petal, raspberry. Palate shows bright acidity, earthy depth, long savory finish. Solid showing.","","","","","","",""
"10000453","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2025","False","0","","0","94","the cellar room","Bordeaux first-growth flight — October 2025","90000049","10/15/2025","10/15/2025","Nose of violets, raspberry. Palate shows iron and minerals, taut tannins. Singing right now.","","","","","","",""
"10000454","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2025","False","0","","0","91","the cellar room","Bordeaux first-growth flight — October 2025","90000049","10/15/2025","10/15/2025","Nose of raspberry, graphite, dark cherry. Palate shows long savory finish, polished texture, earthy depth. Good but not memorable.","","","","","","",""
"10000455","5271805","White","2023","Sandlands Sémillon","USA, California, Sierra Foothills, Amador County","Sandlands","Sémillon","Sémillon","Unknown","Unknown","USA","California","Sierra Foothills","Amador County","2/9/2023","False","0","","0","92","","","","","","Nose of white flowers, wet wool, green apple. Palate shows ripe pear, creamy mid-palate, tight focus. Drinking beautifully.","","","","","","",""
"10000456","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","10/15/2024","False","0","","0","92","the cellar room","Right Bank vertical — October 2024","90000045","10/15/2024","10/15/2024","Nose of iron filings, tobacco leaf, rose petal. Palate shows structured grip, polished texture, bright acidity. Good but not memorable.","","","","","","",""
"10000457","3213789","Red","2017","Marchand & Tawse / Pascal Marchand Corton","France, Burgundy, Côte de Beaune, Corton Grand Cru","Marchand & Tawse / Pascal Marchand","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton Grand Cru","11/17/2022","False","0","","0","88","","","","","","Nose of wet stone, tobacco leaf, blackberry. Palate shows pretty fruit core, iron and minerals, bright acidity. On track.","","","","","","",""
"10000458","3072967","Rosé - Sparkling","1001","Dehours Champagne Oil de Perdrix Extra Brut","France, Champagne","Dehours","Champagne Blend","Champagne Blend","Oil de Perdrix Extra Brut","Unknown","France","Champagne","Unknown","Champagne","5/14/2024","False","0","","0","89","","","","","","Nose of biscuit, white peach, crushed chalk. Palate shows long chalky finish, rich autolysis, fine mousse. Needs more time.","","","","","","",""
"10000459","1573434","Red","2011","Domaine Dujac Morey-Saint-Denis 1er Cru","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","5/15/2023","False","0","","0","92","","","","","","Nose of rose petal, smoked meat. Palate shows polished texture, bright acidity. Outstanding bottle.","","","","","","",""
"10000460","1573434","Red","2011","Domaine Dujac Morey-Saint-Denis 1er Cru","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","10/8/2024","False","0","","0","93","","","","","","Nose of blackberry, violets. Palate shows bright acidity, iron and minerals. Drinking beautifully.","","","","","","",""
"10000461","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","1/15/2024","False","0","","0","92","the cellar room","Bordeaux first-growth flight — January 2024","90000042","1/15/2024","1/15/2024","Nose of raspberry, cedar, smoked meat. Palate shows earthy depth, bright acidity, structured grip. Pleasant if uncomplicated.","","","","","","",""
"10000462","5271154","White","2023","Sandlands Chenin Blanc Amador County","USA, California, Sierra Foothills, Amador County","Sandlands","Chenin Blanc","Chenin Blanc","Unknown","Unknown","USA","California","Sierra Foothills","Amador County","3/15/2024","False","0","","0","88","","","","","","Nose of honeycomb, wet wool, ginger. Palate shows vibrant cut, nervy acidity. Good but not memorable.","","","","","","",""
"10000463","3530012","Red","2018","Domaine Bruno Clair Chambertin-Clos de Bèze","France, Burgundy, Côte de Nuits, Chambertin-Clos de Bèze Grand Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambertin-Clos de Bèze Grand Cru","4/15/2023","False","0","","0","94","the cellar room","Burgundy GC night — April 2023","90000039","4/15/2023","4/15/2023","Nose of raspberry, dark cherry, graphite. Palate shows long savory finish, polished texture. Singing right now.","","","","","","",""
"10000464","3530012","Red","2018","Domaine Bruno Clair Chambertin-Clos de Bèze","France, Burgundy, Côte de Nuits, Chambertin-Clos de Bèze Grand Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambertin-Clos de Bèze Grand Cru","3/13/2025","False","0","","0","88","","","","","","Nose of wet stone, forest floor. Palate shows pretty fruit core, iron and minerals, taut tannins. On track.","","","","","","",""
"10000465","2865607","Red","2016","Domaine Fourrier Chambolle-Musigny 1er Cru Les Gruenchers Vieille Vigne","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Les Gruenchers","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","9/13/2023","False","0","","0","92","","","","","","Nose of violets, blackberry. Palate shows bright acidity, earthy depth. Singing right now.","","","","","","",""
"10000466","1777656","Red","2012","Joseph Drouhin Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","6/22/2025","False","0","","0","91","","","","","","Nose of rose petal, forest floor, wet stone. Palate shows iron and minerals, earthy depth, long savory finish. Solid showing.","","","","","","",""
"10000467","3362010","Red","2017","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","5/21/2024","False","0","","0","92","","","","","","Nose of blackberry, cedar, graphite. Palate shows polished texture, pretty fruit core. Needs more time.","","","","","","",""
"10000468","5194451","Red","2023","Domaine Bruno Clair Savigny-lès-Beaune 1er Cru La Dominode","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","La Dominode","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","7/10/2024","False","0","","0","94","","","","","","Nose of dark cherry, iron filings, wet stone. Palate shows iron and minerals, bright acidity. Outstanding bottle.","","","","","","",""
"10000469","475","Red","2000","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","1/1/2026","False","0","","0","97","","","","","","Nose of forest floor, violets, rose petal. Palate shows long savory finish, polished texture, earthy depth. Hits its stride. One of the best of this wine I've ever had.","","","","","","",""
"10000470","4561812","White","2021","Joseph Drouhin Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","Joseph Drouhin","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru","12/23/2025","False","0","","0","92","","","","","","Nose of wet wool, chalk, yellow plum. Palate shows lingering minerality, nervy acidity, creamy mid-palate. Singing right now.","","","","","","",""
"10000471","4561812","White","2021","Joseph Drouhin Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","Joseph Drouhin","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru","4/15/2023","False","0","","0","87","the cellar room","Burgundy GC night — April 2023","90000039","4/15/2023","4/15/2023","Nose of honeycomb, lemon zest. Palate shows saline finish, vibrant cut, ripe pear. Good but not memorable.","","","","","","",""
"10000472","5550539","Red","2022","Cadence Cabernet Sauvignon Cara Mia Vineyard","USA, Washington, Columbia Valley, Red Mountain","Cadence","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Cara Mia Vineyard","USA","Washington","Columbia Valley","Red Mountain","11/12/2025","False","0","","0","93","","","","","","Nose of cedar, graphite, raspberry. Palate shows earthy depth, polished texture. Better than expected.","","","","","","",""
"10000473","5271154","White","2023","Sandlands Chenin Blanc Amador County","USA, California, Sierra Foothills, Amador County","Sandlands","Chenin Blanc","Chenin Blanc","Unknown","Unknown","USA","California","Sierra Foothills","Amador County","12/7/2025","False","0","","0","91","","","","","","Nose of yellow plum, lemon zest, stone fruit. Palate shows saline finish, vibrant cut, lingering minerality. Pleasant if uncomplicated.","","","","","","",""
"10000474","1811707","Red","2013","Domaine Lignier-Michelot Clos de la Roche","France, Burgundy, Côte de Nuits, Clos de la Roche Grand Cru","Domaine Lignier-Michelot","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","10/7/2025","False","0","","0","91","","","","","","Nose of iron filings, rose petal, dark cherry. Palate shows earthy depth, polished texture. Good but not memorable.","","","","","","",""
